,iteration,Air Force Def,Akron Def,Alabama Def,Appalachian St Def,Arizona Def,Arizona St Def,Arkansas Def,Arkansas St Def,Army Def,Auburn Def,BYU Def,Ball St Def,Baylor Def,Boise St Def,Boston College Def,Bowling Green Def,Buffalo Def,C Michigan Def,California Def,Charlotte Def,Cincinnati Def,Clemson Def,Coastal Car Def,Colorado Def,Colorado St Def,Connecticut Def,Duke Def,E Michigan Def,East Carolina Def,FL Atlantic Def,Florida Def,Florida Intl Def,Florida St Def,Fresno St Def,Ga Southern Def,Georgia Def,Georgia St Def,Georgia Tech Def,Hawaii Def,Houston Def,Illinois Def,Indiana Def,Iowa Def,Iowa St Def,Kansas Def,Kansas St Def,Kent Def,Kentucky Def,Louisiana Def,LSU Def,Liberty Def,Louisiana Tech Def,Louisville Def,MTSU Def,Marshall Def,Maryland Def,Massachusetts Def,Memphis Def,Miami FL Def,Miami OH Def,Michigan Def,Michigan St Def,Minnesota Def,Mississippi Def,Mississippi St Def,Missouri Def,N Illinois Def,NC State Def,Navy Def,Nebraska Def,Nevada Def,New Mexico Def,New Mexico St Def,North Carolina Def,North Texas Def,Northwestern Def,Notre Dame Def,Ohio Def,Ohio St Def,Oklahoma Def,Oklahoma St Def,Old Dominion Def,Oregon Def,Oregon St Def,Penn St Def,Pittsburgh Def,Purdue Def,Rice Def,Rutgers Def,SMU Def,San Diego St Def,San Jose St Def,South Alabama Def,South Carolina Def,South Florida Def,Southern Miss Def,Stanford Def,Syracuse Def,TCU Def,Temple Def,Tennessee Def,Texas Def,Texas A&M Def,Texas St Def,Texas Tech Def,Toledo Def,Troy Def,Tulane Def,Tulsa Def,UAB Def,UCF Def,UCLA Def,ULM Def,UNLV Def,USC Def,UT San Antonio Def,UTEP Def,Utah Def,Utah St Def,Vanderbilt Def,Virginia Def,Virginia Tech Def,W Michigan Def,WKU Def,Wake Forest Def,Washington Def,Washington St Def,West Virginia Def,Wisconsin Def,Wyoming Def
22,22,0.4591634796999985,0.542353552186194,0.7403403841192858,0.6029752775038103,0.4284779898811264,0.550579103292428,0.3957345329257218,0.33127860496086914,0.5916234365546281,0.7897309162789127,0.6576239466921872,0.31293422811742483,0.4197367391772633,0.6841115475705459,0.60338635957579,0.3433749403273591,0.49119182835737063,0.5440642431395099,0.7447971234553862,0.4217465876311389,0.5047977270911368,0.959571540890882,0.25029144811562476,0.4522666184945266,0.422396855387545,0.023421536002822648,0.6055766102517188,0.5892963125195398,0.09802320355966741,0.3666955281065774,0.7546238798902214,0.42132049686569023,0.6480506149239572,0.7267038561115438,0.4623355063883787,0.7400108782134533,0.27627533317499936,0.47348138865102135,0.3011351570872011,0.16625262416456568,0.45282303649936995,0.5935091503729374,0.8933683259396675,0.6805692214342597,0.6229573600429134,0.638417654475334,0.36894860084495684,0.8039790505612622,0.25570589526494986,0.6922758605609571,0.24797655408564356,0.5084353609291397,0.4636937712494975,0.514538872878992,0.5039275683066499,0.4592979087722189,0.26072652519560685,0.20748976855116938,0.7259398438252382,0.48643812487576316,0.8674631190164729,0.8520857921834138,0.6800226081815341,0.3233965275940732,0.8407577420965625,0.6050327293411855,0.6217855835337653,0.6242179148770775,0.22492969246165898,0.5205773854232754,0.3420203799905816,0.35726010033442207,0.28879778724583915,0.3531856656538365,0.3741596037114588,0.7899863100255432,0.8205101756134434,0.5391404867599655,0.6496119017080019,0.3137890924623236,0.3392764114797758,0.19365679657391935,0.5413120862045494,0.19151531111063363,0.7795541658330848,0.6064344711206229,0.7116639147927449,0.29949424606934516,0.6620099730198735,0.11815309528916704,0.5752911722554017,0.23983724762840677,0.1685925910832879,0.5465349452182005,0.23496587670558797,0.5827028526172395,0.6295267450471473,0.49057792094710234,0.6605457377764661,0.41704526948538606,0.5274437916016695,0.42974857689501844,0.538617966662603,0.3773227856131969,0.32852510924485806,0.36798538026667327,0.5495449812819473,0.27638752001086137,0.2311347245550938,0.5747444215498385,0.5286849097716366,0.31419180225074167,0.2958311108381106,0.24587838422230054,0.5056574330534046,0.4159091906337537,0.27100955500968654,0.6744228162085765,0.5456359989246763,0.5944954013570429,0.6956614645535091,0.6725845027372425,0.31531110347077523,0.43468863416547415,0.5047351829793371,0.8257322798866614,0.4988765419103111,0.2941258118979505,0.81276615463208,0.553092143338061
23,23,0.4008465344128905,0.4943788142324663,0.7677271740055802,0.5551395538261839,0.41095857133766567,0.515923002490276,0.43819123721245706,0.3883365009137249,0.4795584746951708,0.8800629134585041,0.5745740280793198,0.32553940895699357,0.49375662604120174,0.6619833905162441,0.5344753791237277,0.2188407780990523,0.5139018145688219,0.4860904535866088,0.6157524923592426,0.5302529750795831,0.5420147578024733,0.9365809679342576,0.2721422998801738,0.3849396623683744,0.30963798751372884,0.05931760591237147,0.5898305750060817,0.5738960918274136,0.252429820258949,0.46914034607930305,0.6555191286935981,0.3976770507285282,0.5243179475805485,0.7154616561063675,0.5160722288168186,0.8339015716686791,0.21504976755967006,0.48252488906633273,0.25589458546064237,0.1463215405392135,0.4065299946962741,0.6398504708737071,0.8634162362304595,0.6529006687326611,0.38289536754796133,0.591561645604652,0.29499073070253545,0.8048881785729913,0.20115011041115652,0.7730677433709825,0.21279292212549894,0.6023920088198375,0.3992352292655841,0.47940947263435923,0.5410747170017134,0.5435811717182741,0.17218739674081476,0.29345736000308753,0.6511948431581123,0.5180055450363034,0.7825522691297925,0.8292315383009583,0.6218538708805634,0.43754023594821234,0.9401583508968611,0.5542899951241334,0.7045175533667463,0.5736246088951058,0.19071279611277767,0.5779048967602618,0.3667039841806268,0.3017514790594432,0.1569366254031766,0.3963739075847399,0.4682638607813487,0.6437091130985182,0.7922899561925404,0.5293725817019476,0.5802567233259928,0.41119025132094783,0.4355369737107397,0.25276374546104835,0.4079177376598343,0.18699182377858137,0.8559066581786827,0.5637658990665608,0.6718921691379508,0.34116147817272635,0.5929725109918973,0.20036905794059418,0.6073640722747182,0.21995106584884008,0.18482409668728728,0.6024804664343617,0.25175518215399567,0.6323609150126441,0.5842725923624598,0.5527736408702546,0.5677654098566889,0.38719823607340553,0.7483053614800987,0.5209865926208302,0.7009269281584515,0.4100047786072305,0.34174779473728834,0.35124089696855504,0.5128607250021768,0.3432805489195418,0.28814177210166936,0.5129230072996824,0.47082923602365134,0.5696311244464667,0.31846649669225097,0.19537347743856845,0.5362403858123186,0.45002290645315474,0.2844691486683915,0.6811743443957305,0.4831501059827877,0.5497681333096622,0.7203920789859201,0.528702766337484,0.42686478756261914,0.5272120826635932,0.5105097067313288,0.8187415500052718,0.570453237503275,0.34340695772988616,0.9035485424746804,0.5530037781032828
24,24,0.48312034901930606,0.5620529863190568,0.8246612730772273,0.6694757235957897,0.36868492143713777,0.5125079369391133,0.5375560427328866,0.4526600641216643,0.6074790325345713,0.8242964164672091,0.554484089080332,0.3236434643589105,0.29502161814298483,0.6250207365695222,0.515031682206487,0.3713455199442622,0.5321136236600408,0.48789296902529716,0.5234790341761233,0.48449360494161775,0.4172896263332754,0.9808409793806022,0.3270992976300452,0.3667900177289898,0.40741251651707727,0.024158917277418885,0.511470468656275,0.6418423625365153,0.1898994552152911,0.47064201273177914,0.8942061947351007,0.4445890028722328,0.5973476070435824,0.716847929165624,0.577746437594967,0.787291832623746,0.2603404308240249,0.42813129878731965,0.25870225566933347,0.16934768366993497,0.3873204593615934,0.628990892851761,0.8909496557486107,0.6013174659874184,0.4661973147626401,0.4600723547439472,0.3228738840364103,0.868395074745108,0.24323147816296767,0.715208363286694,0.27082469510282486,0.5012089912730143,0.36657156187627526,0.6246139949032359,0.5501903171941016,0.5452027757247264,0.14917342188611976,0.260907459712539,0.6970427935704073,0.4124707498683739,0.7784239612513284,0.8403896595757055,0.6339589945757846,0.4582154446076771,0.9405361886011046,0.5349233029472908,0.6391378378903528,0.5465973496776059,0.3337787801545086,0.5271623149496873,0.41096006666807816,0.37966476501364416,0.2560274336426103,0.3768512540439396,0.38163418992549447,0.787923585583682,0.7915539495492788,0.5379381948026032,0.5851259333560541,0.34244860052716997,0.2913132075794113,0.2437481530772846,0.5033983134299493,0.1374385379235775,0.755890541582463,0.5164474303602204,0.6976240391002825,0.2449010071116543,0.4413254701705826,0.2710486027350668,0.622400694268473,0.24989087776255814,0.24360178434895438,0.6784862799185373,0.17036486056051348,0.5554599949591487,0.4265066030512665,0.47987141725708826,0.5050317392738652,0.4622788037273627,0.6489377778101182,0.46811291142607486,0.6716749602096304,0.37794867683123995,0.2280976487960463,0.3975925878703454,0.5688447240722605,0.33701484607584414,0.3466054949103799,0.5411779118024701,0.44200504687282477,0.33501718557415316,0.3917414187006579,0.2666472387154435,0.45776779416640523,0.4492359471549202,0.30851223223932434,0.625585540686988,0.5383903413825567,0.5765909292235712,0.6889743232427437,0.5897541793324762,0.27728470019019874,0.5622709092913258,0.41990475801824384,0.7194885985829055,0.49654886864399744,0.35034446463853464,0.6786052799800364,0.5747089178750074
25,25,0.38980328817892856,0.5308162062208491,0.8071318289087901,0.5925190588580284,0.3726000605040147,0.5456385322949967,0.39434526152539284,0.3022757938256412,0.5205393324817151,0.7131930395777294,0.5688497811843723,0.3222911793499063,0.35783566543593137,0.5436387337010803,0.6128118648817921,0.2527925604286737,0.4474237904529917,0.5499320216261716,0.5969058495931318,0.4349611178485144,0.5647122881250121,0.9610772905069511,0.3614536231287988,0.4205087170543305,0.3089800821702834,0.04127465832762165,0.5574283238120132,0.5982115479492932,0.18707103024346905,0.4829890834389461,0.7188599521528787,0.4684514775212413,0.5742452024440658,0.7039926843477378,0.37464955450507154,0.7398088275641455,0.19110634394647996,0.522613385150433,0.30411448930221985,0.1943781447628405,0.3574776965035643,0.6118558687657146,0.8845234884883854,0.6909531696820198,0.6233447921818177,0.5879153036587558,0.1966653717283799,0.8512042448049228,0.15342828797422495,0.7245515910040015,0.17405771288505117,0.6161739162205585,0.3745778043151177,0.5139979567439981,0.5731466089722084,0.6541569073329736,0.16103156448745212,0.3017507886573425,0.6420674772416941,0.5552255145460543,0.765015749325283,0.7991566686449424,0.6136395943279603,0.40321084542713626,0.8894218829597982,0.7203906809184621,0.6884959684121587,0.6147307445841326,0.3030423828050436,0.5001230531330252,0.33717608074701805,0.29454980811916465,0.13908530840352928,0.33741115893633067,0.3909393855224268,0.7185911621785648,0.7457499041530357,0.5431073157283202,0.5896685228303223,0.3621627741701585,0.3270143029240526,0.24360751085469956,0.3662877356922314,0.18955707210132514,0.7270027934074446,0.48224397191221235,0.6658350912981569,0.2701757014681104,0.5807425826190774,0.20293646433169218,0.5570942561751321,0.2564537394134343,0.11127156034004682,0.7569231725887744,0.13419916569230478,0.5607113599836462,0.5200644018371771,0.5331844303153547,0.6116651563660966,0.4695271622460326,0.6348534827785287,0.5018678705740828,0.6805247021615777,0.26854201335886313,0.32598735561960684,0.4292562591906737,0.47652048880704895,0.30277940227034733,0.2150692683134215,0.6269921189527287,0.4439287449925532,0.4321014755050614,0.17721127447718626,0.250070034483204,0.47998657267765543,0.43512111967348727,0.2662923756191198,0.5364238611765846,0.5255712976730202,0.710249402972727,0.6451743908769856,0.642302012285136,0.28197188905943865,0.4347691403809934,0.4761011000579584,0.6321826417871569,0.4844408508538872,0.38383005443722257,0.7271141346981859,0.5379653018650489
26,26,0.3654465406262817,0.5059479467269433,0.8666903487262356,0.6416326129285481,0.35526310863549443,0.48712314598307827,0.4146659790423308,0.4943094129793438,0.5197966140271945,0.7734977884408667,0.5702857133249061,0.33894242449532896,0.38715939098577623,0.5982726359770115,0.596319343973903,0.3219271594974028,0.42260459451210086,0.5588425213835055,0.5861152879863121,0.40048572371145563,0.5101220973332132,0.9352501612266859,0.3230068635598324,0.42406038774990373,0.3388405551670033,-0.013325219730759058,0.6235476111170654,0.6608613024066216,0.15978684389498182,0.4701724502144896,0.7208733601194153,0.35200101120094046,0.6697681622638506,0.788732588595532,0.5505411552567163,0.7519401201305929,0.3809400678410582,0.5033269524673863,0.19402780033183692,0.1066764245447435,0.3806313521223933,0.6557576394999566,0.977999656809743,0.5518869469545664,0.5121803498944704,0.5018195349010448,0.24293112238715067,0.7685397122011177,0.32718674186944935,0.785654793311184,0.25570996956861153,0.5709683452974246,0.43135688659173405,0.6235655283291137,0.5963788260427484,0.4518251253321889,0.22861867285447654,0.1927983763067205,0.7377939424147693,0.5280984377618232,0.8206544940278282,0.8393313356511705,0.7691973479039884,0.363352860242348,0.9285575061411127,0.5505848009962475,0.6611488516572264,0.5574486001704717,0.22438677890084516,0.5900935048740209,0.3831026024367747,0.36706893277609637,0.26953738112047376,0.3932159627837542,0.48247690037846064,0.8756894981223957,0.7143208641881832,0.5670912797040103,0.5794688952058119,0.4282839586233953,0.36194074516374897,0.2330036102802485,0.40463224457548,0.17009822705412578,0.748274622358996,0.5867108267307223,0.7000048197097182,0.22748091257919073,0.5263717076190056,0.2278984569626745,0.6373128982081431,0.07961783142490043,0.21292898158435247,0.6062413236119956,0.24494184086353313,0.6087062714825093,0.5384035333426366,0.5111769807973038,0.5311029947787593,0.4569023863958983,0.599032932271535,0.5471551734693554,0.6749356703028103,0.46797017676919206,0.1760373928602877,0.4062128858374981,0.5890113643754404,0.3432143534107784,0.16797471912137887,0.6582095621156707,0.5308854067105301,0.380673201793952,0.29727713510993115,0.2728067225133029,0.39534579729193786,0.524221329621753,0.36858707406285535,0.7330319170976264,0.5345023520836978,0.592166261262352,0.7228458658986857,0.5026082686028924,0.4010174435897792,0.49598519026395527,0.5076153516214682,0.8504458974648719,0.46061027115471165,0.5041300386052284,0.7673256467504876,0.5391650764316812
27,27,0.35865585126171184,0.5799435083059711,0.7770695687972646,0.5743063805969663,0.34134213305975714,0.5360402118110955,0.2482271199305506,0.3969623232685681,0.6054471928307631,0.819343100051395,0.6053973414461824,0.3469193019072107,0.23399569998524625,0.6466522006041053,0.6346332428396508,0.3238468566289954,0.6034369385263713,0.47088352289057916,0.607170111917836,0.5736900526868945,0.5814790626922431,0.8866416207004845,0.2409087663982716,0.36816148204854454,0.23074461448977523,0.1696895139968011,0.6412085588849542,0.6053784948996359,0.2110236493788625,0.4778932216472726,0.6928014796898915,0.4893615976020288,0.5529096209579362,0.7248440981097897,0.5232579515420737,0.7599634600553499,0.3230740282503399,0.4540301711438365,0.2915117002853362,0.22309651280534923,0.3170694883297374,0.6795482820182386,0.8233571344195009,0.7082373216301042,0.41856396939885854,0.5408601478798867,0.2543973774179711,0.762874379068085,0.2727028620448011,0.7842885641429306,0.29448694530254405,0.6319233231111198,0.4089590157387463,0.6164129015767582,0.5938252000519432,0.6269687221728173,0.27575653329290994,0.1622240944465619,0.7394606710760658,0.603207379692702,0.7813979336377317,0.9134997161438976,0.5300400085083516,0.3111569170489172,0.8802319675968099,0.5319910180845758,0.6156525915333221,0.4776458415488228,0.3168392859136776,0.5297968660369841,0.36017704120722094,0.32798585825916593,0.2470731173332411,0.40266923778277386,0.5005091757353147,0.6859036116812249,0.7726658291345049,0.5197785970098255,0.6901921004431947,0.45491964682417757,0.34921953437266545,0.3349325101668336,0.35970631508297646,0.19433228781874598,0.6517472754790568,0.5534103336915572,0.6376132144100481,0.45126016123186163,0.7160238906150658,0.2831018243434456,0.6393282602293684,0.11273355490970846,0.1322069272394118,0.5475033094076497,0.3087421552529373,0.6398669286361269,0.5770975123888472,0.4946201628497904,0.523038126179202,0.5621927139910176,0.6683178353047002,0.5157162436227103,0.6502309909721622,0.3795892391924839,0.49387679204390744,0.3954239591525514,0.500009597597155,0.3758453051738107,0.2949864585769192,0.5716175121174802,0.5542954686568791,0.3278556667371643,0.2931078863669797,0.19400140877444128,0.4079513292102894,0.45330658883687813,0.3618271799307792,0.5104211809337926,0.46902163345330533,0.29756935431518894,0.6918977428059923,0.4582959727048231,0.3196052696837009,0.5263658139156502,0.46171953836752394,0.7494122887172869,0.47195144363949076,0.5287433259123054,0.6634137814393456,0.5367257543460836
28,28,0.4085482357292551,0.5399830100780004,0.7176831792501696,0.6438766856390535,0.3391892865666166,0.5481712978131654,0.3763909380821578,0.425838140661588,0.6272385588877615,0.740876355001285,0.5338945827742683,0.31349272201615935,0.3798288496440522,0.5788899074125491,0.600455611397961,0.3336053401505334,0.5335705838797784,0.5216886650212352,0.5956847715632759,0.3343510278016606,0.5325383547548406,0.9100534327687495,0.3299732443422333,0.393739601427893,0.26860881704085676,0.0812130391572413,0.6450186446141565,0.5747670763140335,0.15078463743569953,0.4121029283600104,0.7071850195457543,0.4749588862645938,0.5718311961962685,0.7518134473376424,0.4941944000820655,0.7629265361890165,0.2602765510802563,0.5049051100769594,0.287955374598993,0.2270144736525903,0.4213899747968284,0.6467811110903569,0.9330110160157111,0.6335592664201292,0.42748677855350464,0.5264150462116935,0.30068643045114374,0.7592738610057469,0.2656736243743882,0.710885219112974,0.24002409709855332,0.5851042450953342,0.41768657569794226,0.5807217833824082,0.5348381004027869,0.6911326430259727,0.18616385955690753,0.22890037688834558,0.7253668145442246,0.45582665039680353,0.8532770275354093,0.8741670609815891,0.553173588133374,0.40662470229386005,0.8359872589483673,0.5035670969306156,0.5513341332461628,0.6233249246261164,0.19815060602047174,0.44745447288279067,0.3534035200530554,0.3979325550739739,0.3156435546824702,0.38201594583464465,0.5897661374102448,0.7502770008402926,0.7872334056716671,0.6454793699883759,0.6530303310729003,0.5328349706829856,0.34366885584309437,0.24089775025422813,0.5611691200434841,0.18590471281843685,0.7807453746942711,0.4172017059309376,0.641061042303502,0.35021009140160647,0.5483327322730402,0.33723281467098726,0.648890416571816,0.28017271011572037,0.2020931932418019,0.6038404966009319,0.27151195006095163,0.6010656432988489,0.5558129752547115,0.4321410711965229,0.5680829663800018,0.4849024667196441,0.5422197094768969,0.6072261210782651,0.6348269295716782,0.32318872731785653,0.33660490480463434,0.3771234614942591,0.5013594694875945,0.4087161598632191,0.3065071393561298,0.6535531799131835,0.3680360977106888,0.40090923072213225,0.24365064463322414,0.2713961312734564,0.48971766507239195,0.45589514434544526,0.41642273610242303,0.5816937741458745,0.5188268773531256,0.6133174245933071,0.6288134556488812,0.4565965255577351,0.34486665031243785,0.5108498055181508,0.47539069716685767,0.7815718284672725,0.5884962472175562,0.5023328700750164,0.8297712752751107,0.6106548691291503
29,29,0.376640986911431,0.5294617194924198,0.7224085457346252,0.6249431372442955,0.4700523890415875,0.6068376281749657,0.37560313293910375,0.43046008101538424,0.6398644157232494,0.7964350680391784,0.623613211076985,0.3403812610010928,0.3199554568930402,0.6444816542927536,0.6078783909185766,0.3455394627322123,0.5530398043054771,0.5033625860117154,0.7723970281086094,0.40649508737926815,0.5141688939346026,0.8397268275383889,0.3735779022666983,0.46032670846278806,0.29540063756767765,0.06964355416336694,0.6445701131233407,0.6699504034103274,0.2567570820876558,0.5483777136534218,0.6855399062087212,0.4687096748411635,0.546037618753632,0.7955084040372012,0.5644127099073318,0.82873957167157,0.4221737975564502,0.5284815706261133,0.2932625172126478,0.16876397542213822,0.45548228151357406,0.6507910492691403,0.8195370691314698,0.590508215623205,0.3469366198985602,0.6070341114972481,0.31351199529119367,0.7347686460851852,0.2135231689358799,0.7423915676494783,0.33329180834389105,0.5019845275400526,0.33878371291959125,0.5075292461097196,0.5490027496686675,0.6063107609375825,0.2748818157802441,0.2886624759446658,0.6953854669952871,0.6438987023681114,0.8252045699095367,0.8329905356729442,0.7183190331802004,0.37922945929547835,0.8638755959900736,0.5327025819437835,0.717878267214345,0.4963391175632327,0.3737872238472824,0.6585094074002895,0.4378296610486244,0.3656652611933772,0.2249808320463285,0.3647385800197608,0.45625203171878037,0.7911609703217143,0.7744312755093371,0.5963635773090629,0.6525038565303515,0.27425267960212246,0.444782504836706,0.24884427432858297,0.41166927051161334,0.2624373493530676,0.6771936893168724,0.5258022620086612,0.6657362265565325,0.22889755608429807,0.5716779977896815,0.26735129506384203,0.6840604435759247,0.2572091381527445,0.22238689183911847,0.6045701404766906,0.2524322730990011,0.6034261685574951,0.7302886883737705,0.4672126734391097,0.5923707422537026,0.42798678566608545,0.6203571960768854,0.45281994620035576,0.6142702782942524,0.3895083760407056,0.28675567066442126,0.44474896670407904,0.5657771723858842,0.3933469141147208,0.2742369443985494,0.5278675435689615,0.5498860587504563,0.375272708428731,0.3889595380824414,0.29000367201245897,0.5544460076481853,0.4386094837044466,0.24135638618584326,0.6083291594059084,0.5716447851133056,0.5296493708774878,0.6232030041594315,0.4969123724716919,0.2956949428542383,0.39769341973146294,0.4393360815149902,0.8314277955460875,0.6164967661946823,0.3724296021763349,0.7713053136960435,0.5864195134128719
30,30,0.40973789649159725,0.48862081692226345,0.8363017062376945,0.5586401507767753,0.23741289555722642,0.5063051767196213,0.42996424077162526,0.34923936987184223,0.524822800041797,0.794583594122775,0.6228979546742007,0.34126460077184867,0.38585478592770683,0.5849507005795171,0.6001467210905013,0.2911944654434406,0.3968537300245779,0.5600528174911613,0.6224932710194615,0.4530974827004689,0.4911314358808343,0.9816175353661706,0.19268933515455922,0.46620871172102446,0.37289047560125527,0.06877458353390459,0.5478376005074653,0.5400970317243232,0.16568797713115885,0.4894873420231181,0.835251303626896,0.45899691759082906,0.5264831000421423,0.7229763479209131,0.48422422427079126,0.8280167862132994,0.17612844437029004,0.4795658347495222,0.2841682658093371,0.10515167868267346,0.4308713731937117,0.6506819389217716,0.8876262487576189,0.6642852546321156,0.3454183360859364,0.6072728979789778,0.256213988116195,0.8818668752879373,0.20469950010009338,0.8298874787044007,0.22115372961486185,0.6127993062106709,0.4687186047449933,0.5808398150303068,0.5986855611154682,0.4874468244903585,0.1988274701605996,0.1422335048880688,0.7211276209645168,0.5496479042493585,0.7124884614610419,0.8232865703896686,0.6931346470262104,0.38669308571956407,0.9339235586417717,0.6582530215058136,0.6765219554270407,0.4586021206826222,0.20665634259531898,0.5524241630560236,0.3525771125331498,0.2896922963724918,0.14610777816845255,0.3647073514976893,0.41235086703002605,0.7667363777468857,0.8002449546229305,0.5108172390168823,0.4782990508931468,0.4039049974942144,0.42106507035072266,0.2197748207392632,0.49374531642208014,0.16843741665442066,0.7798961408429728,0.45865668097722234,0.6499796689661723,0.34449254404972407,0.38524170669695074,0.22426941703646658,0.5234058114172299,0.14679315595400536,0.08818008876821144,0.5788202826262493,0.24536056738670423,0.5883534687730378,0.5398245474118084,0.4675055705417488,0.5880627681237018,0.34735785743800596,0.6184625980789478,0.5866620487735951,0.7207852556715006,0.2524072830498447,0.2719995495202682,0.3527288549596799,0.49571547008422107,0.37283321362707794,0.21425574172068024,0.6068937817108541,0.3955644873591957,0.3690964618387567,0.2914862677331033,0.2482514836471439,0.4084951821684387,0.5834342897859416,0.3132294702045665,0.5514351194845584,0.47366019563358897,0.6423288445451286,0.6408063972784264,0.43369834499573445,0.40527164039703273,0.49938910491895727,0.5097927643606067,0.7983230245607496,0.5428155318564194,0.4697188560209461,0.7122175577552203,0.5233044827966259
31,31,0.3645978828664767,0.4908927003243886,0.8207699929094262,0.592051799741601,0.3905519680281714,0.6297810844121201,0.5115003976342419,0.4344246893442631,0.6065367170293992,0.8353362459098043,0.6184389250410764,0.35870916732414493,0.3409433950750219,0.4936969209890892,0.5903414669553448,0.28107875295610524,0.5165431956132759,0.5520036489374427,0.642133732252399,0.47697720538301464,0.4837525497353235,0.8934086547474113,0.25640130173898285,0.47396822223856144,0.2829085922592799,-0.04389764513461453,0.5974265724799428,0.5897331125068402,0.17042017809601903,0.4326554364834033,0.7460677264344504,0.5004874198431232,0.596103249282136,0.7500991495367294,0.4572729732957511,0.7290109349590005,0.29267841468407885,0.5334118992570014,0.31012044009146583,0.24508356038762186,0.36347075021651715,0.6288225570428726,0.8240203794543849,0.5678731636599608,0.40801722521289874,0.5459305667426637,0.28122783381504135,0.8625411164498962,0.19301313947254575,0.7567588990182841,0.1917236958108921,0.5620244036069039,0.36610005491611947,0.5825016088264686,0.5455934963242599,0.54937678616067,0.17660341292833479,0.18069251162870564,0.651702995311066,0.5788669923329361,0.7568047106865918,0.8351095559795442,0.6233176356638839,0.4425282765286103,0.9377883118379213,0.557803879780008,0.6135368248076196,0.5560848432856732,0.30359731313405625,0.5154570624945619,0.4433923706624787,0.2674543863403661,0.1577460527835251,0.37358372018670083,0.48128222179146735,0.7023607395484426,0.753913928316062,0.45591026024694864,0.5525389917840715,0.43390758337937396,0.33098298143194615,0.2763442506474166,0.5575316698394265,0.20289033040716428,0.7308203839958138,0.5161071118432035,0.6304004746467505,0.25800170966386443,0.42680650911236,0.19588350761663878,0.6083363863233718,0.2774213614340045,0.13368179781814424,0.6689336262771965,0.26270300555660764,0.5627318236504556,0.6604108333035231,0.5130831519989817,0.6212888900836749,0.4229625825855768,0.5876250558057471,0.4075388007895858,0.7225442448184869,0.25918162167530573,0.2549048940744991,0.29893667870185264,0.47768638533066166,0.2824341037485411,0.2590849834701406,0.5204564430053122,0.4424934141674322,0.4607710854865592,0.31635852806112624,0.19052783369115736,0.40861208669356675,0.43171535656850263,0.27965916226707355,0.6163243287423866,0.4595311716200885,0.5784097248555201,0.6266353990835497,0.5785680488908315,0.33942066264920107,0.4760176871609535,0.3658765322220223,0.7576351872104043,0.6592662808331924,0.3111320050635225,0.7020040767060598,0.5541279385519841
32,32,0.4682587219114459,0.5442785834688362,0.8343558410828342,0.6356254948100739,0.4525952249388656,0.5925993135427552,0.5044961387563036,0.41437616157371226,0.6385987879467813,0.851823437161654,0.6440446088202744,0.36578844709787617,0.1948454064740045,0.6427755912542457,0.590129571778147,0.3297539487088514,0.5009092884654196,0.49481110945173,0.6701767168738078,0.4599827906851032,0.5049572795457976,1.01631788006453,0.20333544990939986,0.5115564014960008,0.33675045525203195,0.013171666306833321,0.6294069401079132,0.646273634188233,0.14924262560383803,0.46065276534481325,0.733943394964335,0.48015320498893194,0.6316457020782943,0.8373558799251579,0.47176304349092296,0.7396485078330322,0.30272443942811134,0.47186167011902735,0.33061066398936645,0.21247612317920292,0.4348128638813023,0.6513185839152033,0.923829451895466,0.5704609111355591,0.3224769495197989,0.4531480852025349,0.3608664844743704,0.8429577983880484,0.17706528807778374,0.6961356442648392,0.24004429534554858,0.5580841497878525,0.6094424629391375,0.5757801704495639,0.6247592680917239,0.6180966738268457,0.12224779487229867,0.1856966323072023,0.7430773196964578,0.49073441648328336,0.9548413658317241,0.9018122019980782,0.6820744990416333,0.44141339487320763,0.9079507936438362,0.5997647409628826,0.646492957191041,0.5396744665833073,0.32536660968340725,0.6272662192358602,0.3857158297423939,0.30849852779007897,0.15725383004979307,0.37791747912797163,0.4434676255038915,0.7959041275162887,0.7755176969387778,0.4649246326466411,0.7952034406896216,0.3219372970336174,0.27161612592783607,0.2568869867992418,0.5140580484130598,0.26036867721067025,0.8568240082929632,0.5802107034715617,0.7459916772650372,0.32243577665155465,0.5474753565029444,0.20791106517394523,0.6112362316383595,0.16881770428685733,0.13395378552790163,0.6610443618711953,0.22107581120946598,0.6114640023703377,0.6798735984102756,0.39740366187702914,0.6028716651292634,0.3959657202921606,0.6722432247039669,0.3928238958359131,0.6913678321636869,0.341915743133752,0.20561620637457612,0.402838123416857,0.502693768175243,0.3349108935102335,0.36591142478069144,0.623132470920158,0.4423659703325823,0.4968915855850594,0.29419990680932084,0.1870393756557066,0.5656091858354989,0.4681171668038637,0.39956808276666295,0.7242113632878309,0.5434313161680976,0.6386354112611482,0.725856896126769,0.5010268052227476,0.33909550738241345,0.5250326986740979,0.5455062813393255,0.8324057778006161,0.5424771549803032,0.34163982145143873,0.8244499339662638,0.5949178139561484
