,iteration,Air Force Off,Akron Off,Alabama Off,Appalachian St Off,Arizona Off,Arizona St Off,Arkansas Off,Arkansas St Off,Army Off,Auburn Off,BYU Off,Ball St Off,Baylor Off,Boise St Off,Boston College Off,Bowling Green Off,Buffalo Off,C Michigan Off,California Off,Charlotte Off,Cincinnati Off,Clemson Off,Coastal Car Off,Colorado Off,Colorado St Off,Connecticut Off,Duke Off,E Michigan Off,East Carolina Off,FL Atlantic Off,Florida Off,Florida Intl Off,Florida St Off,Fresno St Off,Ga Southern Off,Georgia Off,Georgia St Off,Georgia Tech Off,Hawaii Off,Houston Off,Illinois Off,Indiana Off,Iowa Off,Iowa St Off,Kansas Off,Kansas St Off,Kent Off,Kentucky Off,LSU Off,Liberty Off,Louisiana Tech Off,Louisville Off,MTSU Off,Marshall Off,Maryland Off,Massachusetts Off,Memphis Off,Miami FL Off,Miami OH Off,Michigan Off,Michigan St Off,Minnesota Off,Mississippi Off,Mississippi St Off,Missouri Off,N Illinois Off,NC State Off,Navy Off,Nebraska Off,Nevada Off,New Mexico Off,New Mexico St Off,North Carolina Off,North Texas Off,Northwestern Off,Notre Dame Off,Ohio Off,Ohio St Off,Oklahoma Off,Oklahoma St Off,Old Dominion Off,Oregon Off,Oregon St Off,Penn St Off,Pittsburgh Off,Purdue Off,Rice Off,Rutgers Off,SMU Off,San Diego St Off,San Jose St Off,South Alabama Off,South Carolina Off,South Florida Off,Southern Miss Off,Stanford Off,Syracuse Off,TCU Off,Temple Off,Tennessee Off,Texas Off,Texas A&M Off,Texas St Off,Texas Tech Off,Toledo Off,Troy Off,Tulane Off,Tulsa Off,UAB Off,UCF Off,UCLA Off,ULL Off,ULM Off,UNLV Off,USC Off,UT San Antonio Off,UTEP Off,Utah Off,Utah St Off,Vanderbilt Off,Virginia Off,Virginia Tech Off,W Michigan Off,WKU Off,Wake Forest Off,Washington Off,Washington St Off,West Virginia Off,Wisconsin Off,Wyoming Off
24,24,0.5487712949752253,0.12627571956774108,0.7432500922577252,0.5278990250666303,0.6555457292427216,0.46681512964495786,0.4687897288383048,0.3379177868893198,0.628263227059738,0.5327112792546522,0.33651639995042504,0.2300362358290376,0.556257681181009,0.542073674360133,0.5813578532254112,0.29806642132337446,0.5215294513898701,0.10175390613812368,0.3384896041470248,0.07746196494095775,0.6099097814649939,0.7725420688207564,0.384161438528879,0.5549501302358867,0.4083771836096103,0.49077339675070797,0.46398441560314113,0.26901081950795747,0.638147523299851,0.48103640422476307,0.4874378290171931,0.36205922722304235,0.348336822242634,0.43327643687014594,0.5242715743033539,0.7197871924020443,0.32990585467468564,0.42898287390899226,0.3675288075174273,0.7537368618923268,0.3960668915073859,0.4081228376688432,0.4664466355240127,0.43982982706294244,0.5012352423677805,0.4737057317312237,0.23929666573287112,0.3685110397156035,0.5950502180500198,0.5328435570137224,0.3305564958634544,0.39097887872680104,0.28641691575523814,0.4083236237718677,0.3237869329637208,0.6023403677717342,0.8870604431897082,0.39472138330862777,0.47089049506109604,0.531624710891786,0.24186933979054587,0.48514689157140284,0.5930458220009683,0.4502611268218082,0.6380630735906455,0.20730694906562105,0.533360315103155,0.49318230161353127,0.45642210012952567,0.3586219623840218,0.45884066120291545,0.35257273054559035,0.47037547127868345,0.5893308437251953,0.3452899088740739,0.5891022913995348,0.6439602024678541,0.6195147278763756,0.9684062733721903,0.7703122353312721,0.3111876381449778,0.5305457411409444,0.3864065413806262,0.48064293897469634,0.544976407873676,0.5306723508566866,0.19781555721412136,0.17831137547154094,0.6440928797525587,0.36684727768443237,0.2769166910311855,0.36928763537841697,0.5594716120294587,0.587164628601312,0.23317837208298856,0.5556955341413535,0.6919169178630026,0.44324720781207205,0.7082012773385264,0.2124853142438476,0.7468061718652187,0.5697654459790452,0.10837533087071267,0.5922098535214366,0.43805886040462805,0.43597596049260634,0.5709322488285442,0.5129600712932217,0.28157568052024196,0.8444192092518494,0.5158510697545232,0.5,0.4284934533579562,0.4698358070853625,0.6551600217387217,0.10310722416983836,0.09925354955175587,0.5211289740898877,0.6454891419481794,0.41413025975477336,0.4617642462186766,0.5034185843541826,0.4812204970385416,0.2584596338388929,0.530112810504503,0.46734509048199246,0.5656013861580634,0.8557150717842322,0.5020657315702782,0.32380674535165704
25,25,0.4553761665632767,0.18229410709813865,0.823827593480846,0.4936987623355709,0.692453979946226,0.7024024888799447,0.43014966096396556,0.45661235815398876,0.5806008518904621,0.5574861994901369,0.46002378367052704,0.253397312554827,0.7711738315691693,0.5092147119869024,0.4886991108876435,0.23930816663635235,0.4084159389445807,0.1024776116029022,0.3470924291306938,0.24779194518144465,0.5179902102978416,0.7631672802926353,0.37740970521124584,0.6116688384671186,0.41127180642886985,0.427562303365261,0.46189005003144473,0.36135830910767713,0.5383840693893253,0.39781186037598193,0.5569554610643448,0.37433759232968983,0.3478203647142606,0.46333507070927626,0.48013680281771437,0.7079395358708548,0.47481380447029903,0.41216970559805444,0.3548190358133139,0.839229847670545,0.462948021763292,0.457366912572941,0.5210282506765375,0.7130594389093092,0.4152528245732886,0.49996803021337444,0.215779930796842,0.39497123443098664,0.6336774764513443,0.5052018222207935,0.31182172451974666,0.39016058824576333,0.3143306011982997,0.35901851832965986,0.5789248482352332,0.4922465812399862,0.8625507569729713,0.40755983599246487,0.3725652678291375,0.6530827876748987,0.2969992909986846,0.5248370584288244,0.6027317984494366,0.41566426780322874,0.6085836877564194,0.22739866656517424,0.5723535260141572,0.5879074289709358,0.3626184202342362,0.39365577117046957,0.4041471693981673,0.41069629680028585,0.44743553102161426,0.4343414725385943,0.543230639495009,0.5794762557250016,0.5230981593972999,0.7520083582433535,1.0860789384978606,0.8161629325706447,0.2552630568861933,0.6938397037833318,0.585254197644733,0.6223489494786081,0.4803168184056057,0.5715551487934042,0.16022303074785746,0.18480621342023645,0.6256953134569613,0.2896621873695071,0.32044258214988736,0.3833188964354788,0.6285668691980119,0.5776056121114158,0.2508160318687653,0.5386121596530911,0.7298162217450135,0.5271282266884119,0.6732633339722242,0.3094800745229896,0.8116351301346733,0.6032364186943626,0.2485664347889018,0.8303876821622441,0.5231713831194024,0.46673229308529834,0.6220175127209304,0.5414453730016758,0.3645431619343969,0.8809256570375291,0.5159305754325605,0.5,0.49662120494072715,0.39255491217790567,0.7438598097441629,0.1428255798183782,0.13769932515769917,0.6965574984654689,0.6354000429184902,0.5653079758411743,0.4633674346916508,0.4676156802695304,0.4805523204199292,0.18139516008252865,0.570737189442791,0.5722275074424696,0.7036665548213522,0.896020716676468,0.5166421634306345,0.32477538529541977
26,26,0.3226437957605602,0.21298256186938846,0.8164334199132831,0.5204370236724428,0.5301045197496096,0.5083683959020792,0.6134266280283105,0.48159168928502327,0.5575614509973215,0.4323567809357738,0.4458885997619386,0.28190859190986023,0.6659564205650393,0.5267268260172531,0.4169311436467218,0.29052453588559024,0.48998077916428096,0.11635770685890037,0.38342219177323644,0.3360858650359751,0.6813230544257022,0.7695533940674015,0.3725690419454049,0.47482256645952786,0.3638993344717811,0.4964009157341063,0.4898402459984288,0.2921893343757035,0.6148008446606283,0.7295192636002198,0.499256704452468,0.4325420366701491,0.3844731732294868,0.44014821912173724,0.4861264075213716,0.6481319639266725,0.474092531560685,0.6072566474062022,0.35897497455037,0.8233178562298614,0.2500659623109132,0.43379242155279024,0.4038566664546833,0.6190566929895006,0.4327435912294921,0.6373610679232987,0.22512249371491105,0.32123161694443064,0.6165220232814114,0.5360667326547526,0.20561151817574547,0.4850825573881253,0.29576850596776305,0.39571218735654184,0.5325145090173781,0.41055169859634955,0.85500082131244,0.3790816070173311,0.38705310582033287,0.4524555906679966,0.28640274138094896,0.44922489939410293,0.5131471210109192,0.44086800235174006,0.6520453699267915,0.36022699991977064,0.5221252946698344,0.6701481732183582,0.2831852604027415,0.43392316950126797,0.270394251931499,0.3262759836523482,0.5376610351312274,0.5026657654032842,0.4392170553235031,0.5500363342019498,0.5457775446375902,0.75319508159242,1.0398052223809067,0.8520431769585589,0.4015934579061334,0.41114651909368105,0.5637198168717189,0.5021404831926942,0.48741270768023726,0.39496826592813716,0.2703797586997427,0.18421222862905665,0.6448689824534952,0.31796545100148427,0.30718296677539,0.3688384746490663,0.40521281333151143,0.5851376058487986,0.1910386565035996,0.4028649868457503,0.7176320439825326,0.653302088164623,0.7972902835290511,0.3074568981317553,0.820028360539774,0.5410053273386373,0.271605717453311,0.6857550208612865,0.566299375107111,0.4758800460002958,0.5976787351254117,0.5555143997012223,0.22076821390642243,1.011746264931751,0.6595167435701852,0.5,0.4653898938686875,0.40672049645624475,0.5155557737199619,0.07905738864633213,0.08556500305466698,0.5262799700637474,0.5884336986489114,0.5353422317829882,0.44245291185372254,0.559431177669375,0.4726248446026986,0.2603883517757674,0.6074137902841719,0.5726000396611304,0.6355852018071683,0.8062021137465272,0.38036189083276817,0.2520302372648912
27,27,0.4994345226500291,0.25380288076750773,0.8562808337270117,0.5497467666031298,0.609127689710601,0.528428604828398,0.4964360730784142,0.43685672063105924,0.6119568324125427,0.6077847482830059,0.42409873473686294,0.3479563509524291,0.7095723135317622,0.549847224622907,0.5180302099242509,0.3045508502587971,0.4383027521617537,0.19584478252112245,0.3545808994689619,0.2252307311277762,0.5615672809362631,0.7819168751878751,0.46020003043210334,0.5280648012998013,0.43540305304097726,0.5143503286588873,0.5821090165889462,0.336855773003137,0.5272525170691298,0.5068225330684281,0.49082063566460926,0.4130222023438139,0.4187407099680872,0.48956337567596614,0.4791156242247908,0.7140097342757133,0.4117569107873377,0.5800898212740608,0.4519674017209103,0.7811327554142273,0.39337368493052594,0.4524579452871693,0.5245391976461097,0.7181881103705392,0.6180092457509178,0.5970585028629369,0.3486719095653131,0.4165203902079815,0.6262190855039175,0.404230395697206,0.30200035494855976,0.46414624567352347,0.26132204302212503,0.30734021911515436,0.4308436157401864,0.44841901384116967,0.8356789576175899,0.49268094470012397,0.40393982625355085,0.5580673023772902,0.36260883431661517,0.4141857775579546,0.6774005226513362,0.42066140438310634,0.6735279475121179,0.30306462212987695,0.6349929650996627,0.56270138255683,0.46426439687171783,0.46343612801892065,0.30300881934287094,0.26066109353753897,0.47652789204016754,0.45830810379231995,0.42202931319529063,0.5799213643026115,0.5231472424016164,0.7211955712529476,1.0376849993268522,0.8921988719762057,0.441779763416457,0.5763550229868724,0.49646040843946565,0.5468882071439063,0.44660222682972994,0.5714614829104752,0.30286428123343734,0.24290669494743117,0.6102455448720433,0.3248660428868196,0.34810996151745327,0.34571253707418187,0.5721038573917943,0.6193435278072884,0.25694810740100377,0.4534779641316765,0.6364242168035794,0.6248909525301072,0.6977020245197114,0.3740127277580839,0.795871433050188,0.6790349853350577,0.18756092070662167,0.7216506249716957,0.5617495618476751,0.41011531370186655,0.5918203149466728,0.533099874141031,0.3221571660067609,0.926142665123873,0.4826893971089022,0.5,0.39069797839256326,0.38576582837000317,0.522638649713123,0.11588779762517065,0.09825884837776433,0.5716755608878813,0.6460438209162896,0.48131157718068607,0.46428204253085353,0.5016313912311001,0.4710295396913605,0.34281809784862394,0.6627061544190743,0.5129654843271131,0.6967687183642307,0.8565608236917767,0.5035524954076177,0.3102837354711315
28,28,0.6213169423814048,0.14927829117980965,0.7892143703084478,0.37673548962764813,0.6583250361530568,0.635904048093279,0.4398089320156506,0.4135775322958195,0.6743689738157717,0.4597482372566844,0.4715573197735318,0.28491519139567206,0.6514540002716612,0.5274012231570699,0.5708570491355431,0.3468196075845818,0.5100319495783785,0.1252010625877025,0.4740196806142925,0.2869470885338249,0.664261223240338,0.8039230375917149,0.3637795121391539,0.6442309127693288,0.3793125867585254,0.42615740856356643,0.5449009993739048,0.2977604780993734,0.4103699501111584,0.6240179659142627,0.461188729263263,0.41022799220112965,0.3891149261135744,0.4075346034665239,0.35176876961572273,0.6668460779749509,0.34441676271454413,0.5561024596951375,0.4090066254441573,0.8637387058725363,0.2928028211207154,0.3974839190549338,0.3994164334394753,0.6308675570833161,0.4615272459220894,0.6850923476708721,0.2925790773757006,0.3547101907022283,0.6734104659396931,0.6761310483302733,0.28273527890727046,0.5279434013749286,0.2670695844139425,0.4037869340644792,0.4558256407399922,0.6509803262028002,0.8709820726256248,0.4190342100938032,0.5458136145980318,0.5991833599394334,0.30166138399356957,0.3792473481274039,0.5096576113372426,0.4285762679245669,0.6654782330138513,0.29453108753617296,0.63583641476981,0.5732189154244355,0.4613582122920725,0.5478042417890227,0.35643774652573895,0.3757674420835971,0.3791114280118872,0.5013478143199622,0.3862394740132821,0.6130647146939776,0.7499995479403928,0.6280521011686647,0.9947083075440665,0.8406233634590561,0.4546538144145804,0.6214011997046951,0.4968613940236287,0.5646145844725898,0.4973253825949089,0.45934837225410896,0.2672777717878218,0.18250351471383788,0.6669824826677684,0.32795759171669936,0.39555669393418896,0.3816661417272899,0.4203227365921404,0.6005802912996133,0.2427915775372691,0.6635331846458025,0.7837576697727541,0.6377865901525791,0.7120621828351499,0.27998214689230994,0.7867109037491857,0.6337171110428865,0.14403759899295332,0.8945026081114449,0.6323469460738478,0.39847639519174954,0.5304454631679927,0.49983612377830816,0.26066493068529956,0.9641387818800273,0.6760870246272548,0.5,0.32832990864709727,0.4231500486208185,0.6104873241030582,0.22650011690113703,0.09246929556308853,0.5200727850007927,0.6342057061219389,0.5260860559319803,0.43669590049111656,0.4612044510399346,0.5050836940678002,0.2665244203038022,0.6874775542295791,0.4942471272048941,0.6414915628370623,0.9024131866257974,0.4785620589984698,0.2952781540199668
29,29,0.5708914117454534,0.14963847555985016,0.7860296952516237,0.515251343745779,0.5345217148152934,0.40257790159696677,0.4605077485527472,0.46040150864603246,0.5914808916750325,0.5463275499945475,0.42230198865374696,0.23126073327028548,0.5611307387333204,0.5422282480295659,0.38394800721167643,0.21479743063154474,0.40912760476001697,0.05496945761181824,0.3519852809840853,0.2996960458337504,0.5930574199869298,0.6730913062702981,0.4420813714592241,0.44430973783465116,0.5057424485478001,0.37129513854894686,0.4514825975422958,0.32370936825605257,0.5715697903580093,0.5662027806553841,0.5433873954476083,0.49284884063221335,0.28529749415792854,0.42554258903906467,0.3582113379431352,0.6554689638328259,0.46991614559547856,0.5337216186563017,0.4688075938956084,0.8386990786845356,0.3793066398683733,0.4473290697199351,0.49994823877365097,0.45933972013497587,0.3239717519994265,0.5346138339019799,0.19739769874873805,0.3607032678258602,0.5835646698244621,0.3541198298081784,0.23659181643188598,0.2906396827545805,0.31013945670638626,0.4526589227567975,0.5908322462648942,0.40366411069141606,0.8442739409928062,0.3625073543382288,0.40147169376294833,0.564642912561281,0.3021032783099893,0.40624803181210406,0.5988930184287106,0.4555486172143268,0.5994028146105506,0.21773632273750546,0.5769638364179658,0.5889245969698799,0.42477050125652793,0.416450825441569,0.3519923009872139,0.2856394954923468,0.4739376250644193,0.4516568989260831,0.35488537858162866,0.4879444558772942,0.5410870595022276,0.7021567924598872,0.9583723101217841,0.8088311707322192,0.4241044686282782,0.5322774274103378,0.4729330405551759,0.4629920921888377,0.4557750641311501,0.4993978579837028,0.3575726610018531,0.1680006089396947,0.6243036460882326,0.34714828465492625,0.3599647250499823,0.35135194945295645,0.4789354342289314,0.5920652459328548,0.19973249450621397,0.5279282858651784,0.6931937306570296,0.473833792958776,0.74810946309364,0.3433911299769792,0.7146224140553948,0.5742297806416374,0.06833098504720353,0.6266372219645628,0.5029888607755599,0.39300525328860175,0.5795151774250412,0.5141649688137608,0.26945123232230733,0.8921689359253684,0.49373198550094277,0.5,0.39712707144769555,0.4128622736827607,0.5527005572576953,0.15471520297224367,0.1619072525337302,0.5196470472084332,0.7050272072140198,0.48304305327500263,0.38332625686355154,0.4590076525494265,0.3812197618126628,0.26470082204321244,0.5404484848836874,0.5846082849813194,0.5812159529595766,0.7947424622976016,0.3900469591739366,0.37190899431993824
30,30,0.5296566365419224,0.18421455970182618,0.7571322416611683,0.5041895945322837,0.6495325627981381,0.5055990077734567,0.5222921945196225,0.37971897636502877,0.6390718414807857,0.4760217709643607,0.4908542805659363,0.2647964868902213,0.6169948694090099,0.534039558668182,0.6515494071170281,0.29842504332816766,0.5852293773106496,0.10164521723688275,0.396754666047872,0.29459086320342986,0.5776902360092181,0.7643554419164535,0.46796075486301675,0.5394159334250941,0.39574858763972587,0.3815776587764759,0.5019191360177749,0.3717295387039481,0.41358759024434155,0.5347390705178257,0.4854168433020779,0.4666504918630126,0.46356274952581317,0.5049171775007462,0.39666663066775376,0.6599861262847044,0.3558458421764726,0.5356203694789273,0.36282485646009,0.8731104761878283,0.34951670175944666,0.4545001803017214,0.4893036970954515,0.6795081608417255,0.5875346953799256,0.5533223582139656,0.24669911571229744,0.36551444824615886,0.6254307235183655,0.5310120596289156,0.3430568737221601,0.4407273756482116,0.3726515538939848,0.41913298081041805,0.46946811934563715,0.4288380161955889,0.8524068855753366,0.43481842820038585,0.3945127864299034,0.5857242959634744,0.26103076281515575,0.4905614457474958,0.6315406698891873,0.35043768080193116,0.611442726708191,0.2248516376536935,0.6916197194395967,0.5804450597259864,0.4469807050225498,0.5209953739676033,0.48464690114016595,0.31654496068219834,0.4723682168061779,0.4927985803650028,0.4116251562744173,0.5982189387693861,0.5802761872214743,0.7037785127078673,1.0416584405307603,0.8855266146516161,0.31898835227038685,0.5115996808663049,0.4727740472686557,0.6339292811542216,0.503944822797987,0.5043919504420898,0.16014491529972294,0.1668809285401961,0.4669757029770711,0.35302526607762297,0.3402250603255631,0.4262541659086397,0.409465492984796,0.6534823531495634,0.24663138816728936,0.5047724327375962,0.8018326624876498,0.5709657807420087,0.6959886418518401,0.3156026682871791,0.723872104496844,0.5711602421336139,0.19317417809947887,0.9203983790355834,0.560119590983202,0.42332644615116416,0.4994901014854729,0.5053786263251409,0.3795950856857733,0.8643954471083395,0.5219054474891022,0.5,0.31561965710027323,0.4426010714530163,0.6393419568925859,0.14758148793936862,0.12495354717636224,0.5173503882968522,0.6937229011610082,0.4901256866043484,0.49857836558130375,0.4928983768914516,0.3741718150986211,0.28408329745840155,0.6680020350333461,0.4945197715193257,0.5987790956958181,0.9116540531790113,0.544754656890147,0.3595906776179287
31,31,0.5179792656862232,0.2968609961060961,0.7675327728032779,0.4923426357078444,0.6264420876821187,0.5593914371886088,0.3992683514443853,0.40747186291130777,0.6384247938641754,0.46991108569049916,0.2915502437659164,0.2746648217751628,0.5416376159968358,0.5425724133360269,0.4395643441611736,0.3675431544044589,0.5462468813009607,0.1317733210150341,0.3143115958907394,0.23189533766144377,0.6349748898257285,0.761961641352183,0.35951434972719765,0.5060960194991474,0.4192508411717645,0.35064086544555895,0.45259059260864665,0.3423993785074318,0.6139608156712777,0.49486205902949404,0.5550732945368918,0.30979227235852874,0.3678881328455247,0.46755700210766876,0.39383764645316627,0.6763832832841992,0.4200113771906585,0.529813246095726,0.4971251163148115,0.7993500190560898,0.4340498855510999,0.36245030698006553,0.5410458817209423,0.7074191555322416,0.3908584061669574,0.4910103006551466,0.28537033523116956,0.42689310597121616,0.5683031397892161,0.5236646348402407,0.33635867922678647,0.3895906267819565,0.2666925788550289,0.3838234805027141,0.5403944258906793,0.5215925108662707,0.8252825081240115,0.33277484609924635,0.4740087815609506,0.530868790374467,0.3537578316535451,0.38198753321751705,0.5051264990122369,0.4411587859532221,0.7266219460716835,0.32349628618492166,0.5938305139233382,0.5548688907639495,0.5536201701576805,0.4035059303163316,0.38570841396686767,0.18424997011561017,0.4587475838418835,0.513667851100283,0.40869727799959943,0.5674509931180686,0.5836057302385923,0.7164122677305529,0.968554628541172,0.8424855816561637,0.41304053778588645,0.5755193283731317,0.5961933540666223,0.5332874707134236,0.46679146890763945,0.5633062441340485,0.2397737037837426,0.14300711216943146,0.6653493405707185,0.3650024899765185,0.34012756359209384,0.4054897959703618,0.5060685305576644,0.690279128249035,0.15689919223127466,0.5307124948548029,0.670373727701998,0.4690913191241945,0.5510284895446684,0.3906053300045593,0.7605079953166317,0.5361506977319743,0.19563950766024119,0.7112565292458043,0.45765092951827396,0.4311387560483096,0.5382890125155633,0.49703262991822983,0.28137235566443064,0.8846026621998695,0.5290015360537337,0.5,0.3395829169381009,0.46115061442042055,0.5272454921428318,0.09906499311418425,0.09834303162924844,0.6099734605326232,0.53376228002582,0.536860495493943,0.4297639406490478,0.4874510373632202,0.5024344362422699,0.1938140859198548,0.5335745745505781,0.4718854511073263,0.6628912725010633,0.8416819928536139,0.530843235338578,0.35197752723487385
32,32,0.49663488043054865,0.20347918333316134,0.7506902309703288,0.4267948387905751,0.60385305124015,0.5970380111000188,0.4599637243088668,0.40711974973704945,0.6172664516274842,0.5415325932304464,0.3752380125972328,0.33264151864899977,0.6333559641414328,0.45117000264693596,0.5688340330925151,0.34634604583487344,0.5554963915295266,0.11130343256606867,0.4558151364225901,0.2297652431330898,0.6730367737140812,0.8360320058805251,0.3383691351019248,0.4929374591711819,0.3679455812805445,0.6031325309963566,0.5537810709711819,0.2127545144420658,0.6633128593256757,0.6314448003947816,0.5181516990356989,0.4532015838150455,0.4174782076491476,0.374465337303012,0.33157867896078513,0.7461204065918678,0.4132678124392184,0.5715124276149228,0.3111750770711479,0.8359759928959793,0.38020442068355004,0.43789748555106217,0.43028726563931885,0.6278233190953803,0.5890874670747794,0.567453549657571,0.3054941816172374,0.38627220651863114,0.601240233445839,0.5942021834848333,0.2979391330519047,0.37782456162430234,0.28461852836733753,0.4550388663038279,0.33682185650679847,0.5600287754896995,0.8601713502853457,0.48366172500717847,0.4498989514892694,0.6364914993326988,0.2686761895501266,0.40105374041518027,0.6128738243745447,0.49021949258717396,0.7244442616512027,0.31192739954020626,0.6519213070484786,0.5600781416897543,0.39116175199412745,0.39349489909140367,0.4824080640200666,0.430825237001685,0.4989281114836931,0.5472960513128697,0.3604504678981309,0.6462255071610004,0.660165305183375,0.7169079615902547,1.0188046801634287,0.8338517259100429,0.466999117327151,0.6671956848706982,0.5333581613844092,0.5158894470537464,0.47398385517084113,0.4628845046181563,0.22413494887007693,0.16097118875464406,0.6609030007272702,0.3693597105072385,0.2676024592166925,0.3066197978037909,0.5721215889198682,0.6971676109105893,0.1752841646168092,0.6128526252117251,0.6863673292922984,0.5143682513854019,0.7018698921330563,0.3774727021422425,0.7728805670971095,0.5880599155554234,0.19303607419829893,0.7378229937047643,0.6032879580655924,0.45822745790309855,0.5345204692002359,0.4380265252014139,0.34762035012602766,0.9475908330688406,0.6006296044623802,0.5,0.38768329888791403,0.3598207698234499,0.5859331280233661,0.11880799963699509,0.18057937672324015,0.6372740682012852,0.5216184007485156,0.5540179606406741,0.5285289382414748,0.5617773806128669,0.48067190723314956,0.2601325691533449,0.62700772050503,0.630445336580981,0.7756710784698435,0.8216990151345989,0.513839888473153,0.25759324347995005
33,33,0.5110263223104125,0.25471600956475293,0.7272802090063244,0.564218913483479,0.5520681242170853,0.44654249120520334,0.45444987966969713,0.4674398322700733,0.5784768851185577,0.4722771118825623,0.53140052465419,0.28730692572656574,0.6446462368497651,0.5881605358161944,0.5764317745157279,0.29135241961331476,0.48331439820326555,0.19480232168414469,0.36723794979841184,0.3498966075204401,0.5064407345287205,0.7430880559646061,0.40778341702105564,0.478705259733393,0.40641148582822517,0.45375301223769415,0.43551245356039725,0.3514968167984732,0.47433128390766605,0.4241471532418146,0.5943679154573788,0.4101546307801291,0.40173565972590125,0.4366937151740728,0.43483048243701666,0.668049679100587,0.4045607854012329,0.5067031307813977,0.43573706448665817,0.817628307415439,0.3809916274178337,0.4464415385455154,0.4676653963509696,0.6537448649003983,0.5924754887972162,0.645471838691721,0.2608373346744544,0.4695952946822466,0.5490661323087446,0.66501764653639,0.22908095289578023,0.35382408454908587,0.34050431229956024,0.4156526058298792,0.49011400642312175,0.5373716937715716,0.7919463771414589,0.46846522540203217,0.3260176159548985,0.5929065956643953,0.33915134546177683,0.47312026269660434,0.6692231674448046,0.4288708539344854,0.7540305494949443,0.22708823891226973,0.6458483891881267,0.6308013540994211,0.441151258656653,0.41912459838089955,0.35466722258186334,0.34908720366980134,0.3415416262635192,0.5123843893389801,0.4755930503858795,0.6634199496395048,0.7013573562774493,0.6217277038298352,1.0032400900592862,0.8422911041617938,0.38591731860916373,0.5170895927084987,0.3892848673884478,0.5829032952197444,0.5114588087296233,0.434781382072857,0.24784833516183127,0.20547759590532438,0.6360244827135015,0.3722311985409868,0.3419089980878684,0.32808630419243245,0.6177498753522376,0.5483754266279244,0.24102790045531977,0.4882559928559321,0.702263849699927,0.5095586161000162,0.7067168336828964,0.36428296311109487,0.8215511610015104,0.5725077456091417,0.20623074186819426,0.789150026434828,0.5875241008720343,0.45949399240712635,0.47218299558938004,0.5388565527580892,0.2982210518414563,0.8338597022417816,0.441096606274696,0.5,0.4500736910405065,0.4098905025542502,0.6189038909407802,0.19853718692558656,0.1330462203892615,0.5093719870954034,0.6334494139590028,0.6068156851699823,0.48792005284364093,0.4595895853603487,0.5192597100741356,0.2259486792110971,0.5395244708556861,0.4480505214477376,0.5525273900155087,0.8081261662060976,0.46863893141712704,0.37997823637283457
34,34,0.526161302033055,0.18220666794267118,0.8005070711004418,0.5068117783748947,0.5461033110624268,0.46786425703415685,0.434980814372642,0.44255710168972157,0.6303563548808184,0.5439862344862685,0.3023406794388284,0.30475798284707817,0.7301058698636178,0.5285647903640047,0.5579025451559393,0.2987825280420858,0.4949120208793645,0.1290640439849089,0.3818170966138358,0.2247052569516282,0.5963928896768426,0.7886102470936834,0.43525944184829707,0.45868001368589295,0.43332235686929244,0.2919786683634511,0.48601079389106916,0.35551344653103395,0.43310979034242014,0.41341752531635706,0.526601358230505,0.4001624358525072,0.38654294714119375,0.4659003533473505,0.3650554390785759,0.6958491978889134,0.3863565013975188,0.40292990866048933,0.4364819697971465,0.7167396977868827,0.304091136636186,0.40724202202138104,0.43741361305830495,0.6708113246668139,0.5767052260248539,0.5465577718412898,0.29861613285075306,0.38977927360694914,0.6231541123206654,0.45254746856600786,0.24686254676720398,0.4968697239551465,0.30263374311172747,0.361688813563504,0.4155688172894794,0.4853257696171791,0.8115699308775727,0.27830507257401854,0.3696887526846334,0.5834170886810573,0.25903622415876426,0.3591571672984613,0.5408686635584199,0.46964748833120296,0.6851312048482615,0.30119760113464306,0.6402205545118637,0.4801306352445858,0.3191908329089595,0.5157921228570622,0.4108303881824636,0.29348927709986716,0.35321379573930584,0.4885628103512856,0.3692796416292526,0.5852186021382848,0.5356249190398154,0.7022452326516151,1.0241048166468734,0.7838527905319705,0.3808921578964565,0.47474625879139465,0.4430797697471384,0.5237164486857294,0.4704466816904164,0.44948636708903444,0.16775415526969,0.2158450055713934,0.563749448113697,0.3874253155087036,0.32298177885358004,0.3291608614226018,0.49685507382147404,0.4707338455325134,0.19941777394708185,0.44358459236193926,0.6241820371488791,0.6549333721051562,0.6129874430525882,0.38965861201677365,0.777123694870374,0.6213447350031054,0.16918416186533075,0.6578340645659755,0.5768653145756059,0.3823488607809574,0.5076684500789226,0.4505227169158921,0.31638241458680894,0.9353082654837859,0.522667855895379,0.5,0.41130329711401853,0.4728199460893185,0.5773420323121972,0.12334740437304872,0.1862939457195034,0.5020452596516785,0.6653959499210937,0.5823844154215337,0.36816449331942913,0.46170079225110094,0.5251205641349355,0.25131931018220904,0.6814855108664836,0.47412286591007385,0.5294245328015063,0.882504586376857,0.3407114911510356,0.3439077696602037
